Loc P     Succ Pull
375 NaN   0    0   
376 NaN   0    0   
377 NaN   0    0   
378 NaN   0    0   
379 NaN   0    0   
380 NaN   0    0   
381 NaN   0    0   
382 NaN   0    0   
383 NaN   0    0   
384 NaN   0    0   
385 NaN   0    0   
386 NaN   0    0   
387 NaN   0    0   
388 NaN   0    0   
389 NaN   0    0   
390 NaN   0    0   
391 NaN   0    0   
392 NaN   0    0   
393 NaN   0    0   
394 NaN   0    0   
395 NaN   0    0   
396 NaN   0    0   
397 NaN   0    0   
398 NaN   0    0   
399 NaN   0    0   
400 NaN   0    0   
401 NaN   0    0   
402 NaN   0    0   
403 NaN   0    0   
404 NaN   0    0   
405 NaN   0    0   
406 NaN   0    0   
407 NaN   0    0   
408 NaN   0    0   
409 NaN   0    0   
410 NaN   0    0   
411 NaN   0    0   
412 NaN   0    0   
413 NaN   0    0   
414 NaN   0    0   
415 NaN   0    0   
416 NaN   0    0   
417 NaN   0    0   
418 NaN   0    0   
419 NaN   0    0   
420 NaN   0    0   
421 NaN   0    0   
422 NaN   0    0   
423 NaN   0    0   
424 NaN   0    0   
425 NaN   0    0   
426 NaN   0    0   
427 NaN   0    0   
428 NaN   0    0   
429 NaN   0    0   
430 NaN   0    0   
431 NaN   0    0   
432 NaN   0    0   
433 NaN   0    0   
434 NaN   0    0   
435 NaN   0    0   
436 NaN   0    0   
437 NaN   0    0   
438 NaN   0    0   
439 NaN   0    0   
440 NaN   0    0   
441 NaN   0    0   
442 NaN   0    0   
443 NaN   0    0   
444 NaN   0    0   
445 NaN   0    0   
446 NaN   0    0   
447 NaN   0    0   
448 NaN   0    0   
449 NaN   0    0   
450 NaN   0    0   
451 NaN   0    0   
452 NaN   0    0   
453 NaN   0    0   
454 NaN   0    0   
455 NaN   0    0   
456 NaN   0    0   
457 NaN   0    0   
458 NaN   0    0   
459 NaN   0    0   
460 NaN   0    0   
461 NaN   0    0   
462 NaN   0    0   
463 NaN   0    0   
464 NaN   0    0   
465 NaN   0    0   
466 NaN   0    0   
467 NaN   0    0   
468 NaN   0    0   
469 NaN   0    0   
470 NaN   0    0   
471 NaN   0    0   
472 NaN   0    0   
473 NaN   0    0   
474 NaN   0    0   
475 NaN   0    0   
476 NaN   0    0   
477 NaN   0    0   
478 NaN   0    0   
479 NaN   0    0   
480 NaN   0    0   
481 NaN   0    0   
482 NaN   0    0   
483 NaN   0    0   
484 NaN   0    0   
485 NaN   0    0   
486 NaN   0    0   
487 NaN   0    0   
488 NaN   0    0   
489 NaN   0    0   
490 NaN   0    0   
491 NaN   0    0   
492 NaN   0    0   
493 NaN   0    0   
494 NaN   0    0   
495 NaN   0    0   
496 NaN   0    0   
497 NaN   0    0   
498 NaN   0    0   
499 NaN   0    0   
500 NaN   0    0   
501 NaN   0    0   
502 NaN   0    0   
503 NaN   0    0   
504 NaN   0    0   
505 NaN   0    0   
506 NaN   0    0   
507 NaN   0    0   
508 NaN   0    0   
509 NaN   0    0   
510 NaN   0    0   
511 NaN   0    0   
512 NaN   0    0   
513 NaN   0    0   
514 NaN   0    0   
515 NaN   0    0   
516 NaN   0    0   
517 NaN   0    0   
518 NaN   0    0   
519 NaN   0    0   
520 NaN   0    0   
521 NaN   0    0   
522 NaN   0    0   
523 NaN   0    0   
524 NaN   0    0   
525 NaN   0    0   
526 NaN   0    0   
527 NaN   0    0   
528 NaN   0    0   
529 NaN   0    0   
530 NaN   0    0   
531 NaN   0    0   
532 NaN   0    0   
533 NaN   0    0   
534 NaN   0    0   
535 NaN   0    0   
536 NaN   0    0   
537 NaN   0    0   
538 NaN   0    0   
539 NaN   0    0   
540 NaN   0    0   
541 NaN   0    0   
542 NaN   0    0   
543 NaN   0    0   
544 NaN   0    0   
545 NaN   0    0   
546 NaN   0    0   
547 NaN   0    0   
548 NaN   0    0   
549 NaN   0    0   
550 NaN   0    0   
551 NaN   0    0   
552 NaN   0    0   
553 NaN   0    0   
554 NaN   0    0   
555 NaN   0    0   
556 NaN   0    0   
557 NaN   0    0   
558 NaN   0    0   
559 NaN   0    0   
560 NaN   0    0   
561 NaN   0    0   
562 NaN   0    0   
563 NaN   0    0   
564 NaN   0    0   
565 NaN   0    0   
566 NaN   0    0   
567 NaN   0    0   
568 NaN   0    0   
569 NaN   0    0   
570 NaN   0    0   
571 NaN   0    0   
572 NaN   0    0   
573 NaN   0    0   
574 NaN   0    0   
575 NaN   0    0   
576 NaN   0    0   
577 NaN   0    0   
578 NaN   0    0   
579 NaN   0    0   
580 NaN   0    0   
581 NaN   0    0   
582 NaN   0    0   
583 NaN   0    0   
584 NaN   0    0   
585 NaN   0    0   
586 NaN   0    0   
587 NaN   0    0   
588 NaN   0    0   
589 NaN   0    0   
590 NaN   0    0   
591 NaN   0    0   
592 NaN   0    0   
593 NaN   0    0   
594 NaN   0    0   
595 NaN   0    0   
596 NaN   0    0   
597 NaN   0    0   
598 NaN   0    0   
599 NaN   0    0   
600 NaN   0    0   
601 NaN   0    0   
602 NaN   0    0   
603 NaN   0    0   
604 NaN   0    0   
605 NaN   0    0   
606 NaN   0    0   
607 NaN   0    0   
608 NaN   0    0   
609 NaN   0    0   
610 NaN   0    0   
611 NaN   0    0   
612 NaN   0    0   
613 NaN   0    0   
614 NaN   0    0   
615 NaN   0    0   
616 NaN   0    0   
617 NaN   0    0   
618 NaN   0    0   
619 NaN   0    0   
620 NaN   0    0   
621 NaN   0    0   
622 NaN   0    0   
623 NaN   0    0   
624 NaN   0    0   
625 NaN   0    0   
626 NaN   0    0   
627 NaN   0    0   
628 NaN   0    0   
629 NaN   0    0   
630 NaN   0    0   
631 NaN   0    0   
632 NaN   0    0   
633 NaN   0    0   
634 NaN   0    0   
635 NaN   0    0   
636 NaN   0    0   
637 NaN   0    0   
638 NaN   0    0   
639 NaN   0    0   
640 NaN   0    0   
641 NaN   0    0   
642 NaN   0    0   
643 NaN   0    0   
644 NaN   0    0   
645 NaN   0    0   
646 NaN   0    0   
647 NaN   0    0   
648 NaN   0    0   
649 NaN   0    0   
650 NaN   0    0   
651 NaN   0    0   
652 NaN   0    0   
653 NaN   0    0   
654 NaN   0    0   
655 NaN   0    0   
656 NaN   0    0   
657 NaN   0    0   
658 NaN   0    0   
659 NaN   0    0   
660 NaN   0    0   
661 NaN   0    0   
662 NaN   0    0   
663 NaN   0    0   
664 NaN   0    0   
665 NaN   0    0   
666 NaN   0    0   
667 NaN   0    0   
668 NaN   0    0   
669 NaN   0    0   
670 NaN   0    0   
671 NaN   0    0   
672 NaN   0    0   
673 NaN   0    0   
674 NaN   0    0   
675 NaN   0    0   
676 NaN   0    0   
677 NaN   0    0   
678 NaN   0    0   
679 NaN   0    0   
680 NaN   0    0   
681 NaN   0    0   
682 NaN   0    0   
683 NaN   0    0   
684 NaN   0    0   
685 NaN   0    0   
686 NaN   0    0   
687 NaN   0    0   
688 NaN   0    0   
689 NaN   0    0   
690 NaN   0    0   
691 NaN   0    0   
692 NaN   0    0   
693 NaN   0    0   
694 NaN   0    0   
695 NaN   0    0   
696 NaN   0    0   
697 NaN   0    0   
698 NaN   0    0   
699 NaN   0    0   
700 NaN   0    0   
701 NaN   0    0   
702 NaN   0    0   
703 NaN   0    0   
704 NaN   0    0   
705 NaN   0    0   
706 NaN   0    0   
707 NaN   0    0   
708 NaN   0    0   
709 NaN   0    0   
710 NaN   0    0   
711 NaN   0    0   
712 NaN   0    0   
713 NaN   0    0   
714 NaN   0    0   
715 NaN   0    0   
716 NaN   0    0   
717 NaN   0    0   
718 NaN   0    0   
719 NaN   0    0   
720 NaN   0    0   
721 NaN   0    0   
722 NaN   0    0   
723 NaN   0    0   
724 NaN   0    0   
725 NaN   0    0   
726 NaN   0    0   
727 NaN   0    0   
728 NaN   0    0   
729 NaN   0    0   
730 NaN   0    0   
731 NaN   0    0   
732 NaN   0    0   
733 NaN   0    0   
734 NaN   0    0   
735 NaN   0    0   
736 NaN   0    0   
737 NaN   0    0   
738 NaN   0    0   
739 NaN   0    0   
740 NaN   0    0   
741 NaN   0    0   
742 NaN   0    0   
743 NaN   0    0   
744 NaN   0    0   
745 NaN   0    0   
746 NaN   0    0   
747 NaN   0    0   
748 NaN   0    0   
749 NaN   0    0   
750 NaN   0    0   
751 NaN   0    0   
752 NaN   0    0   
753 NaN   0    0   
754 NaN   0    0   
755 NaN   0    0   
756 NaN   0    0   
757 NaN   0    0   
758 NaN   0    0   
759 NaN   0    0   
760 NaN   0    0   
761 NaN   0    0   
762 NaN   0    0   
763 NaN   0    0   
764 NaN   0    0   
765 NaN   0    0   
766 NaN   0    0   
767 NaN   0    0   
768 NaN   0    0   
769 NaN   0    0   
770 NaN   0    0   
771 NaN   0    0   
772 NaN   0    0   
773 NaN   0    0   
774 NaN   0    0   
775 NaN   0    0   
776 NaN   0    0   
777 NaN   0    0   
778 NaN   0    0   
779 NaN   0    0   
780 NaN   0    0   
781 NaN   0    0   
782 NaN   0    0   
783 NaN   0    0   
784 NaN   0    0   
785 NaN   0    0   
786 NaN   0    0   
787 NaN   0    0   
788 NaN   0    0   
789 NaN   0    0   
790 NaN   0    0   
791 NaN   0    0   
792 NaN   0    0   
793 NaN   0    0   
794 NaN   0    0   
795 NaN   0    0   
796 NaN   0    0   
797 NaN   0    0   
798 NaN   0    0   
799 NaN   0    0   
800 NaN   0    0   
801 NaN   0    0   
802 NaN   0    0   
803 NaN   0    0   
804 NaN   0    0   
805 NaN   0    0   
806 NaN   0    0   
807 NaN   0    0   
808 NaN   0    0   
809 NaN   0    0   
810 NaN   0    0   
811 NaN   0    0   
812 NaN   0    0   
813 NaN   0    0   
814 NaN   0    0   
815 NaN   0    0   
816 NaN   0    0   
817 NaN   0    0   
818 NaN   0    0   
819 NaN   0    0   
820 NaN   0    0   
821 NaN   0    0   
822 NaN   0    0   
823 NaN   0    0   
824 NaN   0    0   
825 NaN   0    0   
826 NaN   0    0   
827 NaN   0    0   
828 NaN   0    0   
829 NaN   0    0   
830 NaN   0    0   
831 NaN   0    0   
832 NaN   0    0   
833 NaN   0    0   
834 NaN   0    0   
835 NaN   0    0   
836 NaN   0    0   
837 NaN   0    0   
838 NaN   0    0   
839 NaN   0    0   
840 NaN   0    0   
841 NaN   0    0   
842 NaN   0    0   
843 NaN   0    0   
844 NaN   0    0   
845 NaN   0    0   
846 NaN   0    0   
847 NaN   0    0   
848 NaN   0    0   
849 NaN   0    0   
850 NaN   0    0   
851 NaN   0    0   
852 NaN   0    0   
853 NaN   0    0   
854 NaN   0    0   
855 NaN   0    0   
856 NaN   0    0   
857 NaN   0    0   
858 NaN   0    0   
859 NaN   0    0   
860 NaN   0    0   
861 NaN   0    0   
862 NaN   0    0   
863 NaN   0    0   
864 NaN   0    0   
865 NaN   0    0   
866 NaN   0    0   
867 NaN   0    0   
868 NaN   0    0   
869 NaN   0    0   
870 NaN   0    0   
871 NaN   0    0   
872 NaN   0    0   
873 NaN   0    0   
874 NaN   0    0   
875 NaN   0    0   
876 NaN   0    0   
877 NaN   0    0   
878 NaN   0    0   
879 NaN   0    0   
880 NaN   0    0   
881 NaN   0    0   
882 NaN   0    0   
883 NaN   0    0   
884 NaN   0    0   
885 NaN   0    0   
886 NaN   0    0   
887 NaN   0    0   
 NaN
